country,latitude,longitude,year,t2m_celsius,source
Gabon,-1.0,11.75,201807,26.65,NASA POWER
Gabon,-1.0,11.75,201808,26.95,NASA POWER
Gabon,-1.0,11.75,201809,26.21,NASA POWER
Gabon,-1.0,11.75,201810,24.94,NASA POWER
Gabon,-1.0,11.75,201811,25.3,NASA POWER
Gabon,-1.0,11.75,201812,25.22,NASA POWER
Gabon,-1.0,11.75,201813,26.07,NASA POWER
Gabon,-1.0,11.75,201901,25.9,NASA POWER
Gabon,-1.0,11.75,201902,27.27,NASA POWER
Gabon,-1.0,11.75,201903,27.82,NASA POWER
Gabon,-1.0,11.75,201904,27.66,NASA POWER
Gabon,-1.0,11.75,201905,27.26,NASA POWER
Gabon,-1.0,11.75,201906,27.63,NASA POWER
Gabon,-1.0,11.75,201907,27.33,NASA POWER
Gabon,-1.0,11.75,201908,27.03,NASA POWER
Gabon,-1.0,11.75,201909,26.34,NASA POWER
Gabon,-1.0,11.75,201910,24.74,NASA POWER
Gabon,-1.0,11.75,201911,25.62,NASA POWER
Gabon,-1.0,11.75,201912,26.01,NASA POWER
Gabon,-1.0,11.75,201913,26.71,NASA POWER
Gabon,-1.0,11.75,202001,27.75,NASA POWER
Gabon,-1.0,11.75,202002,27.43,NASA POWER
Gabon,-1.0,11.75,202003,25.67,NASA POWER
Gabon,-1.0,11.75,202004,26.15,NASA POWER
Gabon,-1.0,11.75,202005,26.03,NASA POWER
Gabon,-1.0,11.75,202006,25.57,NASA POWER
Gabon,-1.0,11.75,202007,25.86,NASA POWER
Gabon,-1.0,11.75,202008,26.57,NASA POWER
Gabon,-1.0,11.75,202009,25.73,NASA POWER
Gabon,-1.0,11.75,202010,24.61,NASA POWER
Gabon,-1.0,11.75,202011,24.02,NASA POWER
Gabon,-1.0,11.75,202012,24.17,NASA POWER
Gabon,-1.0,11.75,202013,25.79,NASA POWER
Gabon,-1.0,11.75,202101,24.45,NASA POWER
Gabon,-1.0,11.75,202102,24.91,NASA POWER
Gabon,-1.0,11.75,202103,24.23,NASA POWER
Gabon,-1.0,11.75,202104,24.69,NASA POWER
Gabon,-1.0,11.75,202105,24.74,NASA POWER
Gabon,-1.0,11.75,202106,25.8,NASA POWER
Gabon,-1.0,11.75,202107,26.44,NASA POWER
Gabon,-1.0,11.75,202108,25.94,NASA POWER
Gabon,-1.0,11.75,202109,25.91,NASA POWER
Gabon,-1.0,11.75,202110,25.48,NASA POWER
Gabon,-1.0,11.75,202111,25.43,NASA POWER
Gabon,-1.0,11.75,202112,25.39,NASA POWER
Gabon,-1.0,11.75,202113,25.29,NASA POWER
Gabon,-1.0,11.75,202201,25.69,NASA POWER
Gabon,-1.0,11.75,202202,26.94,NASA POWER
Gabon,-1.0,11.75,202203,25.41,NASA POWER
Gabon,-1.0,11.75,202204,25.16,NASA POWER
Gabon,-1.0,11.75,202205,25.26,NASA POWER
Gabon,-1.0,11.75,202206,25.47,NASA POWER
Gabon,-1.0,11.75,202207,26.29,NASA POWER
Gabon,-1.0,11.75,202208,26.4,NASA POWER
Gabon,-1.0,11.75,202209,25.74,NASA POWER
Gabon,-1.0,11.75,202210,24.86,NASA POWER
Gabon,-1.0,11.75,202211,23.94,NASA POWER
Gabon,-1.0,11.75,202212,24.53,NASA POWER
Gabon,-1.0,11.75,202213,25.47,NASA POWER
Gabon,-1.0,11.75,202301,25.87,NASA POWER
Gabon,-1.0,11.75,202302,25.89,NASA POWER
Gabon,-1.0,11.75,202303,25.08,NASA POWER
Gabon,-1.0,11.75,202304,25.15,NASA POWER
Gabon,-1.0,11.75,202305,25.77,NASA POWER
Gabon,-1.0,11.75,202306,26.48,NASA POWER
Gabon,-1.0,11.75,202307,27.58,NASA POWER
Gabon,-1.0,11.75,202308,27.72,NASA POWER
Gabon,-1.0,11.75,202309,27.12,NASA POWER
Gabon,-1.0,11.75,202310,26.11,NASA POWER
Gabon,-1.0,11.75,202311,24.73,NASA POWER
Gabon,-1.0,11.75,202312,25.69,NASA POWER
Gabon,-1.0,11.75,202313,26.1,NASA POWER
Gabon,-1.0,11.75,202401,27.42,NASA POWER
Gabon,-1.0,11.75,202402,27.17,NASA POWER
Gabon,-1.0,11.75,202403,26.61,NASA POWER
Gabon,-1.0,11.75,202404,25.57,NASA POWER
Gabon,-1.0,11.75,202405,25.5,NASA POWER
Gabon,-1.0,11.75,202406,25.83,NASA POWER
Gabon,-1.0,11.75,202407,26.03,NASA POWER
Gabon,-1.0,11.75,202408,26.61,NASA POWER
Gabon,-1.0,11.75,202409,26.53,NASA POWER
Gabon,-1.0,11.75,202410,25.77,NASA POWER
Gabon,-1.0,11.75,202411,25.63,NASA POWER
Gabon,-1.0,11.75,202412,27.26,NASA POWER
Gabon,-1.0,11.75,202413,26.33,NASA POWER
Gambia,13.4667,-16.5667,201501,22.12,NASA POWER
Gambia,13.4667,-16.5667,201502,21.57,NASA POWER
Gambia,13.4667,-16.5667,201503,22.05,NASA POWER
Gambia,13.4667,-16.5667,201504,22.29,NASA POWER
Gambia,13.4667,-16.5667,201505,24.72,NASA POWER
Gambia,13.4667,-16.5667,201506,26.4,NASA POWER
Gambia,13.4667,-16.5667,201507,27.43,NASA POWER
Gambia,13.4667,-16.5667,201508,27.5,NASA POWER
Gambia,13.4667,-16.5667,201509,27.72,NASA POWER
Gambia,13.4667,-16.5667,201510,28.11,NASA POWER
Gambia,13.4667,-16.5667,201511,27.05,NASA POWER
Gambia,13.4667,-16.5667,201512,23.89,NASA POWER
Gambia,13.4667,-16.5667,201513,25.09,NASA POWER
Gambia,13.4667,-16.5667,201601,24.65,NASA POWER
Gambia,13.4667,-16.5667,201602,23.79,NASA POWER
Gambia,13.4667,-16.5667,201603,22.46,NASA POWER
Gambia,13.4667,-16.5667,201604,22.66,NASA POWER
Gambia,13.4667,-16.5667,201605,22.66,NASA POWER
Gambia,13.4667,-16.5667,201606,25.29,NASA POWER
Gambia,13.4667,-16.5667,201607,26.85,NASA POWER
Gambia,13.4667,-16.5667,201608,27.45,NASA POWER
Gambia,13.4667,-16.5667,201609,27.48,NASA POWER
Gambia,13.4667,-16.5667,201610,28.54,NASA POWER
Gambia,13.4667,-16.5667,201611,27.28,NASA POWER
Gambia,13.4667,-16.5667,201612,25.05,NASA POWER
Gambia,13.4667,-16.5667,201613,25.35,NASA POWER
Gambia,13.4667,-16.5667,201701,23.16,NASA POWER
Gambia,13.4667,-16.5667,201702,21.66,NASA POWER
Gambia,13.4667,-16.5667,201703,22.79,NASA POWER
Gambia,13.4667,-16.5667,201704,24.27,NASA POWER
Gambia,13.4667,-16.5667,201705,24.22,NASA POWER
Gambia,13.4667,-16.5667,201706,26.52,NASA POWER
Gambia,13.4667,-16.5667,201707,27.23,NASA POWER
Gambia,13.4667,-16.5667,201708,27.51,NASA POWER
Gambia,13.4667,-16.5667,201709,27.97,NASA POWER
Gambia,13.4667,-16.5667,201710,28.86,NASA POWER
Gambia,13.4667,-16.5667,201711,27.99,NASA POWER
Gambia,13.4667,-16.5667,201712,23.7,NASA POWER
Gambia,13.4667,-16.5667,201713,25.51,NASA POWER
Gambia,13.4667,-16.5667,201801,21.73,NASA POWER
Gambia,13.4667,-16.5667,201802,20.61,NASA POWER
Gambia,13.4667,-16.5667,201803,22.87,NASA POWER
Gambia,13.4667,-16.5667,201804,22.11,NASA POWER
Gambia,13.4667,-16.5667,201805,22.03,NASA POWER
Gambia,13.4667,-16.5667,201806,25.22,NASA POWER
Gambia,13.4667,-16.5667,201807,26.84,NASA POWER
Gambia,13.4667,-16.5667,201808,26.84,NASA POWER
Gambia,13.4667,-16.5667,201809,27.08,NASA POWER
Gambia,13.4667,-16.5667,201810,27.92,NASA POWER
Gambia,13.4667,-16.5667,201811,26.35,NASA POWER
Gambia,13.4667,-16.5667,201812,24.94,NASA POWER
Gambia,13.4667,-16.5667,201813,24.57,NASA POWER
Gambia,13.4667,-16.5667,201901,23.1,NASA POWER
Gambia,13.4667,-16.5667,201902,23.27,NASA POWER
Gambia,13.4667,-16.5667,201903,22.32,NASA POWER
Gambia,13.4667,-16.5667,201904,22.26,NASA POWER
Gambia,13.4667,-16.5667,201905,22.86,NASA POWER
Gambia,13.4667,-16.5667,201906,24.88,NASA POWER
Gambia,13.4667,-16.5667,201907,26.88,NASA POWER
Gambia,13.4667,-16.5667,201908,27.01,NASA POWER
Gambia,13.4667,-16.5667,201909,27.64,NASA POWER
Gambia,13.4667,-16.5667,201910,28.0,NASA POWER
Gambia,13.4667,-16.5667,201911,27.08,NASA POWER
Gambia,13.4667,-16.5667,201912,24.72,NASA POWER
Gambia,13.4667,-16.5667,201913,25.01,NASA POWER
Gambia,13.4667,-16.5667,202001,23.54,NASA POWER
Gambia,13.4667,-16.5667,202002,25.84,NASA POWER
Gambia,13.4667,-16.5667,202003,24.06,NASA POWER
Gambia,13.4667,-16.5667,202004,22.56,NASA POWER
Gambia,13.4667,-16.5667,202005,23.62,NASA POWER
Gambia,13.4667,-16.5667,202006,26.65,NASA POWER
Gambia,13.4667,-16.5667,202007,27.49,NASA POWER
Gambia,13.4667,-16.5667,202008,27.5,NASA POWER
Gambia,13.4667,-16.5667,202009,27.58,NASA POWER
Gambia,13.4667,-16.5667,202010,28.43,NASA POWER
Gambia,13.4667,-16.5667,202011,27.2,NASA POWER
Gambia,13.4667,-16.5667,202012,24.31,NASA POWER
Gambia,13.4667,-16.5667,202013,25.73,NASA POWER
Gambia,13.4667,-16.5667,202101,23.13,NASA POWER
Gambia,13.4667,-16.5667,202102,22.66,NASA POWER
Gambia,13.4667,-16.5667,202103,21.9,NASA POWER
Gambia,13.4667,-16.5667,202104,22.47,NASA POWER
Gambia,13.4667,-16.5667,202105,22.95,NASA POWER
Gambia,13.4667,-16.5667,202106,26.05,NASA POWER
Gambia,13.4667,-16.5667,202107,27.29,NASA POWER
Gambia,13.4667,-16.5667,202108,27.47,NASA POWER
Gambia,13.4667,-16.5667,202109,27.92,NASA POWER
Gambia,13.4667,-16.5667,202110,28.41,NASA POWER
Gambia,13.4667,-16.5667,202111,27.41,NASA POWER
Gambia,13.4667,-16.5667,202112,25.05,NASA POWER
Gambia,13.4667,-16.5667,202113,25.24,NASA POWER
Gambia,13.4667,-16.5667,202201,24.25,NASA POWER
Gambia,13.4667,-16.5667,202202,23.05,NASA POWER
Gambia,13.4667,-16.5667,202203,21.38,NASA POWER
Gambia,13.4667,-16.5667,202204,22.28,NASA POWER
Gambia,13.4667,-16.5667,202205,24.14,NASA POWER
Gambia,13.4667,-16.5667,202206,26.61,NASA POWER
Gambia,13.4667,-16.5667,202207,27.43,NASA POWER
Gambia,13.4667,-16.5667,202208,27.54,NASA POWER
Gambia,13.4667,-16.5667,202209,27.61,NASA POWER
Gambia,13.4667,-16.5667,202210,28.17,NASA POWER
Gambia,13.4667,-16.5667,202211,26.91,NASA POWER
Gambia,13.4667,-16.5667,202212,24.52,NASA POWER
Gambia,13.4667,-16.5667,202213,25.34,NASA POWER
Gambia,13.4667,-16.5667,202301,22.91,NASA POWER
Gambia,13.4667,-16.5667,202302,21.75,NASA POWER
Gambia,13.4667,-16.5667,202303,23.38,NASA POWER
Gambia,13.4667,-16.5667,202304,24.08,NASA POWER
Gambia,13.4667,-16.5667,202305,25.83,NASA POWER
Gambia,13.4667,-16.5667,202306,27.42,NASA POWER
Gambia,13.4667,-16.5667,202307,28.15,NASA POWER
Gambia,13.4667,-16.5667,202308,28.13,NASA POWER
Gambia,13.4667,-16.5667,202309,28.44,NASA POWER
Gambia,13.4667,-16.5667,202310,28.73,NASA POWER
Gambia,13.4667,-16.5667,202311,27.52,NASA POWER
Gambia,13.4667,-16.5667,202312,24.59,NASA POWER
Gambia,13.4667,-16.5667,202313,25.93,NASA POWER
Gambia,13.4667,-16.5667,202401,24.35,NASA POWER
Gambia,13.4667,-16.5667,202402,25.15,NASA POWER
Gambia,13.4667,-16.5667,202403,22.29,NASA POWER
Gambia,13.4667,-16.5667,202404,23.75,NASA POWER
Gambia,13.4667,-16.5667,202405,25.61,NASA POWER
Gambia,13.4667,-16.5667,202406,26.28,NASA POWER
Gambia,13.4667,-16.5667,202407,27.61,NASA POWER
Gambia,13.4667,-16.5667,202408,27.89,NASA POWER
Gambia,13.4667,-16.5667,202409,27.92,NASA POWER
Gambia,13.4667,-16.5667,202410,28.2,NASA POWER
Gambia,13.4667,-16.5667,202411,27.98,NASA POWER
Gambia,13.4667,-16.5667,202412,24.31,NASA POWER
Gambia,13.4667,-16.5667,202413,25.94,NASA POWER
Georgia,42.0,43.5,201501,-0.54,NASA POWER
Georgia,42.0,43.5,201502,1.94,NASA POWER
Georgia,42.0,43.5,201503,3.99,NASA POWER
Georgia,42.0,43.5,201504,6.82,NASA POWER
Georgia,42.0,43.5,201505,13.25,NASA POWER
Georgia,42.0,43.5,201506,20.32,NASA POWER
Georgia,42.0,43.5,201507,22.14,NASA POWER
Georgia,42.0,43.5,201508,23.56,NASA POWER
Georgia,42.0,43.5,201509,20.23,NASA POWER
Georgia,42.0,43.5,201510,11.01,NASA POWER
Georgia,42.0,43.5,201511,5.05,NASA POWER
Georgia,42.0,43.5,201512,0.06,NASA POWER
Georgia,42.0,43.5,201513,10.7,NASA POWER
Georgia,42.0,43.5,201601,-2.07,NASA POWER
Georgia,42.0,43.5,201602,2.97,NASA POWER
Georgia,42.0,43.5,201603,4.51,NASA POWER
Georgia,42.0,43.5,201604,9.71,NASA POWER
Georgia,42.0,43.5,201605,13.69,NASA POWER
Georgia,42.0,43.5,201606,18.02,NASA POWER
Georgia,42.0,43.5,201607,20.69,NASA POWER
Georgia,42.0,43.5,201608,23.93,NASA POWER
Georgia,42.0,43.5,201609,15.79,NASA POWER
Georgia,42.0,43.5,201610,9.37,NASA POWER
Georgia,42.0,43.5,201611,3.82,NASA POWER
Georgia,42.0,43.5,201612,-4.37,NASA POWER
Georgia,42.0,43.5,201613,9.68,NASA POWER
Georgia,42.0,43.5,201701,-2.92,NASA POWER
Georgia,42.0,43.5,201702,-1.82,NASA POWER
Georgia,42.0,43.5,201703,4.2,NASA POWER
Georgia,42.0,43.5,201704,8.11,NASA POWER
Georgia,42.0,43.5,201705,13.36,NASA POWER
Georgia,42.0,43.5,201706,17.52,NASA POWER
Georgia,42.0,43.5,201707,23.02,NASA POWER
Georgia,42.0,43.5,201708,25.07,NASA POWER
Georgia,42.0,43.5,201709,20.58,NASA POWER
Georgia,42.0,43.5,201710,10.02,NASA POWER
Georgia,42.0,43.5,201711,4.61,NASA POWER
Georgia,42.0,43.5,201712,2.07,NASA POWER
Georgia,42.0,43.5,201713,10.39,NASA POWER
Georgia,42.0,43.5,201801,0.08,NASA POWER
Georgia,42.0,43.5,201802,2.57,NASA POWER
Georgia,42.0,43.5,201803,6.27,NASA POWER
Georgia,42.0,43.5,201804,9.71,NASA POWER
Georgia,42.0,43.5,201805,16.55,NASA POWER
Georgia,42.0,43.5,201806,20.42,NASA POWER
Georgia,42.0,43.5,201807,24.63,NASA POWER
Georgia,42.0,43.5,201808,22.18,NASA POWER
Georgia,42.0,43.5,201809,17.89,NASA POWER
Georgia,42.0,43.5,201810,12.88,NASA POWER
Georgia,42.0,43.5,201811,5.0,NASA POWER
Georgia,42.0,43.5,201812,0.84,NASA POWER
Georgia,42.0,43.5,201813,11.64,NASA POWER
Georgia,42.0,43.5,201901,-0.46,NASA POWER
Georgia,42.0,43.5,201902,1.42,NASA POWER
Georgia,42.0,43.5,201903,2.85,NASA POWER
Georgia,42.0,43.5,201904,8.06,NASA POWER
Georgia,42.0,43.5,201905,15.85,NASA POWER
Georgia,42.0,43.5,201906,22.28,NASA POWER
Georgia,42.0,43.5,201907,21.28,NASA POWER
Georgia,42.0,43.5,201908,22.3,NASA POWER
Georgia,42.0,43.5,201909,15.76,NASA POWER
Georgia,42.0,43.5,201910,13.95,NASA POWER
Georgia,42.0,43.5,201911,5.61,NASA POWER
Georgia,42.0,43.5,201912,2.18,NASA POWER
Georgia,42.0,43.5,201913,10.98,NASA POWER
Georgia,42.0,43.5,202001,-1.59,NASA POWER
Georgia,42.0,43.5,202002,-0.34,NASA POWER
Georgia,42.0,43.5,202003,5.93,NASA POWER
Georgia,42.0,43.5,202004,6.49,NASA POWER
Georgia,42.0,43.5,202005,13.35,NASA POWER
Georgia,42.0,43.5,202006,20.26,NASA POWER
Georgia,42.0,43.5,202007,23.11,NASA POWER
Georgia,42.0,43.5,202008,20.37,NASA POWER
Georgia,42.0,43.5,202009,19.85,NASA POWER
Georgia,42.0,43.5,202010,13.4,NASA POWER
Georgia,42.0,43.5,202011,4.86,NASA POWER
Georgia,42.0,43.5,202012,-0.54,NASA POWER
Georgia,42.0,43.5,202013,10.46,NASA POWER
Georgia,42.0,43.5,202101,0.88,NASA POWER
Georgia,42.0,43.5,202102,1.2,NASA POWER
Georgia,42.0,43.5,202103,0.95,NASA POWER
Georgia,42.0,43.5,202104,10.4,NASA POWER
Georgia,42.0,43.5,202105,14.98,NASA POWER
Georgia,42.0,43.5,202106,19.14,NASA POWER
Georgia,42.0,43.5,202107,22.46,NASA POWER
Georgia,42.0,43.5,202108,23.85,NASA POWER
Georgia,42.0,43.5,202109,15.89,NASA POWER
Georgia,42.0,43.5,202110,9.08,NASA POWER
Georgia,42.0,43.5,202111,6.44,NASA POWER
Georgia,42.0,43.5,202112,1.32,NASA POWER
Georgia,42.0,43.5,202113,10.6,NASA POWER
Georgia,42.0,43.5,202201,-3.24,NASA POWER
Georgia,42.0,43.5,202202,-1.78,NASA POWER
Georgia,42.0,43.5,202203,-0.79,NASA POWER
Georgia,42.0,43.5,202204,9.87,NASA POWER
Georgia,42.0,43.5,202205,11.35,NASA POWER
Georgia,42.0,43.5,202206,18.75,NASA POWER
Georgia,42.0,43.5,202207,20.35,NASA POWER
Georgia,42.0,43.5,202208,22.47,NASA POWER
Georgia,42.0,43.5,202209,17.96,NASA POWER
Georgia,42.0,43.5,202210,11.58,NASA POWER
Georgia,42.0,43.5,202211,6.24,NASA POWER
Georgia,42.0,43.5,202212,1.02,NASA POWER
Georgia,42.0,43.5,202213,9.53,NASA POWER
Georgia,42.0,43.5,202301,-0.73,NASA POWER
Georgia,42.0,43.5,202302,-1.43,NASA POWER
Georgia,42.0,43.5,202303,6.63,NASA POWER
Georgia,42.0,43.5,202304,9.47,NASA POWER
Georgia,42.0,43.5,202305,13.57,NASA POWER
Georgia,42.0,43.5,202306,18.66,NASA POWER
Georgia,42.0,43.5,202307,20.55,NASA POWER
Georgia,42.0,43.5,202308,24.67,NASA POWER
Georgia,42.0,43.5,202309,17.34,NASA POWER
Georgia,42.0,43.5,202310,12.12,NASA POWER
Georgia,42.0,43.5,202311,7.73,NASA POWER
Georgia,42.0,43.5,202312,3.19,NASA POWER
Georgia,42.0,43.5,202313,11.06,NASA POWER
Georgia,42.0,43.5,202401,-0.11,NASA POWER
Georgia,42.0,43.5,202402,1.96,NASA POWER
Georgia,42.0,43.5,202403,3.89,NASA POWER
Georgia,42.0,43.5,202404,13.39,NASA POWER
Georgia,42.0,43.5,202405,12.56,NASA POWER
Georgia,42.0,43.5,202406,20.69,NASA POWER
Georgia,42.0,43.5,202407,22.58,NASA POWER
Georgia,42.0,43.5,202408,22.41,NASA POWER
Georgia,42.0,43.5,202409,17.63,NASA POWER
Georgia,42.0,43.5,202410,10.69,NASA POWER
Georgia,42.0,43.5,202411,4.65,NASA POWER
Georgia,42.0,43.5,202412,0.57,NASA POWER
Georgia,42.0,43.5,202413,10.92,NASA POWER
Germany,51.0,9.0,201501,0.01,NASA POWER
Germany,51.0,9.0,201502,-1.27,NASA POWER
Germany,51.0,9.0,201503,3.42,NASA POWER
Germany,51.0,9.0,201504,6.93,NASA POWER
Germany,51.0,9.0,201505,10.96,NASA POWER
Germany,51.0,9.0,201506,14.62,NASA POWER
Germany,51.0,9.0,201507,18.87,NASA POWER
Germany,51.0,9.0,201508,19.23,NASA POWER
Germany,51.0,9.0,201509,11.54,NASA POWER
Germany,51.0,9.0,201510,6.87,NASA POWER
Germany,51.0,9.0,201511,6.0,NASA POWER
Germany,51.0,9.0,201512,4.88,NASA POWER
Germany,51.0,9.0,201513,8.57,NASA POWER
Germany,51.0,9.0,201601,-0.09,NASA POWER
Germany,51.0,9.0,201602,1.38,NASA POWER
Germany,51.0,9.0,201603,2.25,NASA POWER
Germany,51.0,9.0,201604,6.24,NASA POWER
Germany,51.0,9.0,201605,12.27,NASA POWER
Germany,51.0,9.0,201606,15.76,NASA POWER
Germany,51.0,9.0,201607,17.4,NASA POWER
Germany,51.0,9.0,201608,17.14,NASA POWER
Germany,51.0,9.0,201609,16.95,NASA POWER
Germany,51.0,9.0,201610,7.47,NASA POWER
Germany,51.0,9.0,201611,2.32,NASA POWER
Germany,51.0,9.0,201612,0.34,NASA POWER
Germany,51.0,9.0,201613,8.3,NASA POWER
Germany,51.0,9.0,201701,-4.81,NASA POWER
Germany,51.0,9.0,201702,1.35,NASA POWER
Germany,51.0,9.0,201703,5.7,NASA POWER
Germany,51.0,9.0,201704,6.08,NASA POWER
Germany,51.0,9.0,201705,13.11,NASA POWER
Germany,51.0,9.0,201706,16.68,NASA POWER
Germany,51.0,9.0,201707,17.57,NASA POWER
Germany,51.0,9.0,201708,16.56,NASA POWER
Germany,51.0,9.0,201709,11.87,NASA POWER
Germany,51.0,9.0,201710,9.88,NASA POWER
Germany,51.0,9.0,201711,3.76,NASA POWER
Germany,51.0,9.0,201712,0.97,NASA POWER
Germany,51.0,9.0,201713,8.27,NASA POWER
Germany,51.0,9.0,201801,2.5,NASA POWER
Germany,51.0,9.0,201802,-3.5,NASA POWER
Germany,51.0,9.0,201803,1.14,NASA POWER
Germany,51.0,9.0,201804,11.08,NASA POWER
Germany,51.0,9.0,201805,14.53,NASA POWER
Germany,51.0,9.0,201806,16.75,NASA POWER
Germany,51.0,9.0,201807,20.85,NASA POWER
Germany,51.0,9.0,201808,19.98,NASA POWER
Germany,51.0,9.0,201809,14.4,NASA POWER
Germany,51.0,9.0,201810,10.14,NASA POWER
Germany,51.0,9.0,201811,3.89,NASA POWER
Germany,51.0,9.0,201812,2.34,NASA POWER
Germany,51.0,9.0,201813,9.59,NASA POWER
Germany,51.0,9.0,201901,-0.61,NASA POWER
Germany,51.0,9.0,201902,2.13,NASA POWER
Germany,51.0,9.0,201903,5.26,NASA POWER
Germany,51.0,9.0,201904,8.08,NASA POWER
Germany,51.0,9.0,201905,9.79,NASA POWER
Germany,51.0,9.0,201906,18.3,NASA POWER
Germany,51.0,9.0,201907,18.94,NASA POWER
Germany,51.0,9.0,201908,19.29,NASA POWER
Germany,51.0,9.0,201909,13.55,NASA POWER
Germany,51.0,9.0,201910,9.66,NASA POWER
Germany,51.0,9.0,201911,3.57,NASA POWER
Germany,51.0,9.0,201912,2.21,NASA POWER
Germany,51.0,9.0,201913,9.22,NASA POWER
Germany,51.0,9.0,202001,1.88,NASA POWER
Germany,51.0,9.0,202002,3.51,NASA POWER
Germany,51.0,9.0,202003,3.88,NASA POWER
Germany,51.0,9.0,202004,9.02,NASA POWER
Germany,51.0,9.0,202005,10.72,NASA POWER
Germany,51.0,9.0,202006,15.93,NASA POWER
Germany,51.0,9.0,202007,17.26,NASA POWER
Germany,51.0,9.0,202008,19.65,NASA POWER
Germany,51.0,9.0,202009,14.54,NASA POWER
Germany,51.0,9.0,202010,8.95,NASA POWER
Germany,51.0,9.0,202011,4.78,NASA POWER
Germany,51.0,9.0,202012,1.06,NASA POWER
Germany,51.0,9.0,202013,9.28,NASA POWER
Germany,51.0,9.0,202101,-1.81,NASA POWER
Germany,51.0,9.0,202102,-0.62,NASA POWER
Germany,51.0,9.0,202103,3.55,NASA POWER
Germany,51.0,9.0,202104,4.46,NASA POWER
Germany,51.0,9.0,202105,9.27,NASA POWER
Germany,51.0,9.0,202106,17.88,NASA POWER
Germany,51.0,9.0,202107,17.09,NASA POWER
Germany,51.0,9.0,202108,15.47,NASA POWER
Germany,51.0,9.0,202109,14.49,NASA POWER
Germany,51.0,9.0,202110,8.45,NASA POWER
Germany,51.0,9.0,202111,3.23,NASA POWER
Germany,51.0,9.0,202112,1.51,NASA POWER
Germany,51.0,9.0,202113,7.79,NASA POWER
Germany,51.0,9.0,202201,1.41,NASA POWER
Germany,51.0,9.0,202202,2.91,NASA POWER
Germany,51.0,9.0,202203,3.86,NASA POWER
Germany,51.0,9.0,202204,6.57,NASA POWER
Germany,51.0,9.0,202205,13.38,NASA POWER
Germany,51.0,9.0,202206,17.55,NASA POWER
Germany,51.0,9.0,202207,19.41,NASA POWER
Germany,51.0,9.0,202208,21.03,NASA POWER
Germany,51.0,9.0,202209,13.41,NASA POWER
Germany,51.0,9.0,202210,11.25,NASA POWER
Germany,51.0,9.0,202211,5.7,NASA POWER
Germany,51.0,9.0,202212,0.4,NASA POWER
Germany,51.0,9.0,202213,9.78,NASA POWER
Germany,51.0,9.0,202301,2.1,NASA POWER
Germany,51.0,9.0,202302,2.18,NASA POWER
Germany,51.0,9.0,202303,4.1,NASA POWER
Germany,51.0,9.0,202304,6.23,NASA POWER
Germany,51.0,9.0,202305,11.77,NASA POWER
Germany,51.0,9.0,202306,17.37,NASA POWER
Germany,51.0,9.0,202307,17.93,NASA POWER
Germany,51.0,9.0,202308,17.29,NASA POWER
Germany,51.0,9.0,202309,16.68,NASA POWER
Germany,51.0,9.0,202310,11.1,NASA POWER
Germany,51.0,9.0,202311,4.33,NASA POWER
Germany,51.0,9.0,202312,2.68,NASA POWER
Germany,51.0,9.0,202313,9.52,NASA POWER
Germany,51.0,9.0,202401,-0.33,NASA POWER
Germany,51.0,9.0,202402,5.16,NASA POWER
Germany,51.0,9.0,202403,6.08,NASA POWER
Germany,51.0,9.0,202404,8.51,NASA POWER
Germany,51.0,9.0,202405,13.91,NASA POWER
Germany,51.0,9.0,202406,15.36,NASA POWER
Germany,51.0,9.0,202407,17.52,NASA POWER
Germany,51.0,9.0,202408,19.05,NASA POWER
Germany,51.0,9.0,202409,14.89,NASA POWER
Germany,51.0,9.0,202410,9.98,NASA POWER
Germany,51.0,9.0,202411,3.87,NASA POWER
Germany,51.0,9.0,202412,1.45,NASA POWER
