
country,latitude,longitude,year,ghi_kwh_m2_day,source,ghi_kwh_m2_year
Algeria,28.0,3.0,201908,7.32,NASA POWER,2671.8
Algeria,28.0,3.0,201909,6.24,NASA POWER,2277.6
Algeria,28.0,3.0,201910,5.41,NASA POWER,1974.65
Algeria,28.0,3.0,201911,4.67,NASA POWER,1704.55
Algeria,28.0,3.0,201912,3.93,NASA POWER,1434.45
Algeria,28.0,3.0,201913,6.17,NASA POWER,2252.05
Algeria,28.0,3.0,202001,4.11,NASA POWER,1500.15
Algeria,28.0,3.0,202002,5.15,NASA POWER,1879.7500000000002
Algeria,28.0,3.0,202003,6.35,NASA POWER,2317.75
Algeria,28.0,3.0,202004,6.72,NASA POWER,2452.7999999999997
Algeria,28.0,3.0,202005,6.99,NASA POWER,2551.35
Algeria,28.0,3.0,202006,7.51,NASA POWER,2741.15
Algeria,28.0,3.0,202007,8.03,NASA POWER,2930.95
Algeria,28.0,3.0,202008,7.4,NASA POWER,2701.0
Algeria,28.0,3.0,202009,6.32,NASA POWER,2306.8
Algeria,28.0,3.0,202010,5.45,NASA POWER,1989.25
Algeria,28.0,3.0,202011,4.45,NASA POWER,1624.25
Algeria,28.0,3.0,202012,3.96,NASA POWER,1445.4
Algeria,28.0,3.0,202013,6.04,NASA POWER,2204.6
American Samoa,-14.3333,-170.0,201001,5.43,NASA POWER,1981.9499999999998
American Samoa,-14.3333,-170.0,201002,5.91,NASA POWER,2157.15
American Samoa,-14.3333,-170.0,201003,6.35,NASA POWER,2317.75
American Samoa,-14.3333,-170.0,201004,5.13,NASA POWER,1872.45
American Samoa,-14.3333,-170.0,201005,4.64,NASA POWER,1693.6
American Samoa,-14.3333,-170.0,201006,4.35,NASA POWER,1587.7499999999998
American Samoa,-14.3333,-170.0,201007,4.43,NASA POWER,1616.9499999999998
American Samoa,-14.3333,-170.0,201008,5.41,NASA POWER,1974.65
American Samoa,-14.3333,-170.0,201009,5.36,NASA POWER,1956.4
American Samoa,-14.3333,-170.0,201010,5.8,NASA POWER,2117.0
American Samoa,-14.3333,-170.0,201011,5.98,NASA POWER,2182.7000000000003
American Samoa,-14.3333,-170.0,201012,5.62,NASA POWER,2051.3
American Samoa,-14.3333,-170.0,201013,5.37,NASA POWER,1960.05
American Samoa,-14.3333,-170.0,201101,4.81,NASA POWER,1755.6499999999999
American Samoa,-14.3333,-170.0,201102,5.79,NASA POWER,2113.35
American Samoa,-14.3333,-170.0,201103,6.29,NASA POWER,2295.85
American Samoa,-14.3333,-170.0,201104,5.79,NASA POWER,2113.35
American Samoa,-14.3333,-170.0,201105,4.94,NASA POWER,1803.1000000000001
American Samoa,-14.3333,-170.0,201106,4.5,NASA POWER,1642.5
American Samoa,-14.3333,-170.0,201107,4.82,NASA POWER,1759.3000000000002
American Samoa,-14.3333,-170.0,201108,5.43,NASA POWER,1981.9499999999998
American Samoa,-14.3333,-170.0,201109,6.56,NASA POWER,2394.3999999999996
American Samoa,-14.3333,-170.0,201110,6.01,NASA POWER,2193.65
American Samoa,-14.3333,-170.0,201111,5.8,NASA POWER,2117.0
American Samoa,-14.3333,-170.0,201112,6.07,NASA POWER,2215.55
American Samoa,-14.3333,-170.0,201113,5.57,NASA POWER,2033.0500000000002
American Samoa,-14.3333,-170.0,201201,5.86,NASA POWER,2138.9
American Samoa,-14.3333,-170.0,201202,5.8,NASA POWER,2117.0
American Samoa,-14.3333,-170.0,201203,5.23,NASA POWER,1908.95
American Samoa,-14.3333,-170.0,201204,5.38,NASA POWER,1963.7
American Samoa,-14.3333,-170.0,201205,4.43,NASA POWER,1616.9499999999998
American Samoa,-14.3333,-170.0,201206,4.18,NASA POWER,1525.6999999999998
American Samoa,-14.3333,-170.0,201207,4.43,NASA POWER,1616.9499999999998
American Samoa,-14.3333,-170.0,201208,5.34,NASA POWER,1949.1
American Samoa,-14.3333,-170.0,201209,6.01,NASA POWER,2193.65
American Samoa,-14.3333,-170.0,201210,6.47,NASA POWER,2361.5499999999997
American Samoa,-14.3333,-170.0,201211,6.24,NASA POWER,2277.6
American Samoa,-14.3333,-170.0,201212,5.69,NASA POWER,2076.8500000000004
American Samoa,-14.3333,-170.0,201213,5.42,NASA POWER,1978.3
American Samoa,-14.3333,-170.0,201301,4.97,NASA POWER,1814.05
American Samoa,-14.3333,-170.0,201302,6.31,NASA POWER,2303.1499999999996
American Samoa,-14.3333,-170.0,201303,5.81,NASA POWER,2120.6499999999996
American Samoa,-14.3333,-170.0,201304,5.1,NASA POWER,1861.4999999999998
American Samoa,-14.3333,-170.0,201305,4.75,NASA POWER,1733.75
American Samoa,-14.3333,-170.0,201306,4.34,NASA POWER,1584.1
American Samoa,-14.3333,-170.0,201307,4.07,NASA POWER,1485.5500000000002
American Samoa,-14.3333,-170.0,201308,4.99,NASA POWER,1821.3500000000001
American Samoa,-14.3333,-170.0,201309,5.61,NASA POWER,2047.65
American Samoa,-14.3333,-170.0,201310,6.23,NASA POWER,2273.9500000000003
American Samoa,-14.3333,-170.0,201311,6.35,NASA POWER,2317.75
American Samoa,-14.3333,-170.0,201312,6.34,NASA POWER,2314.1
American Samoa,-14.3333,-170.0,201313,5.4,NASA POWER,1971.0000000000002
American Samoa,-14.3333,-170.0,201401,5.73,NASA POWER,2091.4500000000003
American Samoa,-14.3333,-170.0,201402,6.4,NASA POWER,2336.0
American Samoa,-14.3333,-170.0,201403,6.02,NASA POWER,2197.2999999999997
American Samoa,-14.3333,-170.0,201404,4.99,NASA POWER,1821.3500000000001
American Samoa,-14.3333,-170.0,201405,4.49,NASA POWER,1638.8500000000001
American Samoa,-14.3333,-170.0,201406,4.42,NASA POWER,1613.3
American Samoa,-14.3333,-170.0,201407,4.07,NASA POWER,1485.5500000000002
American Samoa,-14.3333,-170.0,201408,5.0,NASA POWER,1825.0
American Samoa,-14.3333,-170.0,201409,6.06,NASA POWER,2211.8999999999996
American Samoa,-14.3333,-170.0,201410,6.66,NASA POWER,2430.9
American Samoa,-14.3333,-170.0,201411,5.65,NASA POWER,2062.25
American Samoa,-14.3333,-170.0,201412,5.55,NASA POWER,2025.75
American Samoa,-14.3333,-170.0,201413,5.41,NASA POWER,1974.65
American Samoa,-14.3333,-170.0,201501,5.84,NASA POWER,2131.6
American Samoa,-14.3333,-170.0,201502,6.34,NASA POWER,2314.1
American Samoa,-14.3333,-170.0,201503,5.18,NASA POWER,1890.6999999999998
American Samoa,-14.3333,-170.0,201504,5.11,NASA POWER,1865.15
American Samoa,-14.3333,-170.0,201505,3.85,NASA POWER,1405.25
American Samoa,-14.3333,-170.0,201506,3.87,NASA POWER,1412.55
American Samoa,-14.3333,-170.0,201507,4.37,NASA POWER,1595.05
American Samoa,-14.3333,-170.0,201508,4.93,NASA POWER,1799.4499999999998
American Samoa,-14.3333,-170.0,201509,5.89,NASA POWER,2149.85
American Samoa,-14.3333,-170.0,201510,5.9,NASA POWER,2153.5
American Samoa,-14.3333,-170.0,201511,5.78,NASA POWER,2109.7000000000003
American Samoa,-14.3333,-170.0,201512,6.02,NASA POWER,2197.2999999999997
American Samoa,-14.3333,-170.0,201513,5.25,NASA POWER,1916.25
American Samoa,-14.3333,-170.0,201601,6.56,NASA POWER,2394.3999999999996
American Samoa,-14.3333,-170.0,201602,6.24,NASA POWER,2277.6
American Samoa,-14.3333,-170.0,201603,5.89,NASA POWER,2149.85
American Samoa,-14.3333,-170.0,201604,3.51,NASA POWER,1281.1499999999999
American Samoa,-14.3333,-170.0,201605,4.36,NASA POWER,1591.4
American Samoa,-14.3333,-170.0,201606,4.37,NASA POWER,1595.05
American Samoa,-14.3333,-170.0,201607,4.34,NASA POWER,1584.1
American Samoa,-14.3333,-170.0,201608,5.04,NASA POWER,1839.6
American Samoa,-14.3333,-170.0,201609,5.7,NASA POWER,2080.5
American Samoa,-14.3333,-170.0,201610,6.84,NASA POWER,2496.6
American Samoa,-14.3333,-170.0,201611,6.1,NASA POWER,2226.5
American Samoa,-14.3333,-170.0,201612,5.67,NASA POWER,2069.55
American Samoa,-14.3333,-170.0,201613,5.39,NASA POWER,1967.35
American Samoa,-14.3333,-170.0,201701,6.34,NASA POWER,2314.1
American Samoa,-14.3333,-170.0,201702,5.16,NASA POWER,1883.4
American Samoa,-14.3333,-170.0,201703,6.2,NASA POWER,2263.0
American Samoa,-14.3333,-170.0,201704,5.15,NASA POWER,1879.7500000000002
American Samoa,-14.3333,-170.0,201705,4.05,NASA POWER,1478.25
American Samoa,-14.3333,-170.0,201706,4.28,NASA POWER,1562.2
American Samoa,-14.3333,-170.0,201707,4.73,NASA POWER,1726.45
American Samoa,-14.3333,-170.0,201708,5.06,NASA POWER,1846.8999999999999
American Samoa,-14.3333,-170.0,201709,6.04,NASA POWER,2204.6
American Samoa,-14.3333,-170.0,201710,5.87,NASA POWER,2142.55
American Samoa,-14.3333,-170.0,201711,5.8,NASA POWER,2117.0
American Samoa,-14.3333,-170.0,201712,6.05,NASA POWER,2208.25
American Samoa,-14.3333,-170.0,201713,5.4,NASA POWER,1971.0000000000002
American Samoa,-14.3333,-170.0,201801,5.89,NASA POWER,2149.85
American Samoa,-14.3333,-170.0,201802,5.63,NASA POWER,2054.95
American Samoa,-14.3333,-170.0,201803,5.89,NASA POWER,2149.85
American Samoa,-14.3333,-170.0,201804,4.67,NASA POWER,1704.55
American Samoa,-14.3333,-170.0,201805,4.74,NASA POWER,1730.1000000000001
American Samoa,-14.3333,-170.0,201806,4.58,NASA POWER,1671.7
American Samoa,-14.3333,-170.0,201807,4.28,NASA POWER,1562.2
American Samoa,-14.3333,-170.0,201808,5.21,NASA POWER,1901.65
American Samoa,-14.3333,-170.0,201809,6.01,NASA POWER,2193.65
American Samoa,-14.3333,-170.0,201810,6.3,NASA POWER,2299.5
American Samoa,-14.3333,-170.0,201811,5.95,NASA POWER,2171.75
American Samoa,-14.3333,-170.0,201812,5.82,NASA POWER,2124.3
American Samoa,-14.3333,-170.0,201813,5.42,NASA POWER,1978.3
American Samoa,-14.3333,-170.0,201901,6.31,NASA POWER,2303.1499999999996
American Samoa,-14.3333,-170.0,201902,4.95,NASA POWER,1806.75
American Samoa,-14.3333,-170.0,201903,5.9,NASA POWER,2153.5
American Samoa,-14.3333,-170.0,201904,5.01,NASA POWER,1828.6499999999999
American Samoa,-14.3333,-170.0,201905,4.22,NASA POWER,1540.3
American Samoa,-14.3333,-170.0,201906,4.32,NASA POWER,1576.8000000000002
American Samoa,-14.3333,-170.0,201907,3.73,NASA POWER,1361.45
American Samoa,-14.3333,-170.0,201908,5.48,NASA POWER,2000.2
American Samoa,-14.3333,-170.0,201909,5.87,NASA POWER,2142.55
American Samoa,-14.3333,-170.0,201910,5.8,NASA POWER,2117.0
American Samoa,-14.3333,-170.0,201911,6.49,NASA POWER,2368.85
American Samoa,-14.3333,-170.0,201912,5.51,NASA POWER,2011.1499999999999
American Samoa,-14.3333,-170.0,201913,5.3,NASA POWER,1934.5
American Samoa,-14.3333,-170.0,202001,5.38,NASA POWER,1963.7
American Samoa,-14.3333,-170.0,202002,4.76,NASA POWER,1737.3999999999999
American Samoa,-14.3333,-170.0,202003,6.22,NASA POWER,2270.2999999999997
American Samoa,-14.3333,-170.0,202004,5.08,NASA POWER,1854.2
American Samoa,-14.3333,-170.0,202005,4.83,NASA POWER,1762.95
American Samoa,-14.3333,-170.0,202006,3.92,NASA POWER,1430.8
American Samoa,-14.3333,-170.0,202007,4.47,NASA POWER,1631.55
American Samoa,-14.3333,-170.0,202008,5.33,NASA POWER,1945.45
American Samoa,-14.3333,-170.0,202009,5.74,NASA POWER,2095.1
American Samoa,-14.3333,-170.0,202010,5.52,NASA POWER,2014.8
American Samoa,-14.3333,-170.0,202011,6.44,NASA POWER,2350.6000000000004
American Samoa,-14.3333,-170.0,202012,5.61,NASA POWER,2047.65
American Samoa,-14.3333,-170.0,202013,5.28,NASA POWER,1927.2
Andorra,42.5,1.6,201001,1.82,NASA POWER,664.3000000000001
Andorra,42.5,1.6,201002,2.61,NASA POWER,952.65
Andorra,42.5,1.6,201003,4.03,NASA POWER,1470.95
Andorra,42.5,1.6,201004,4.87,NASA POWER,1777.55
Andorra,42.5,1.6,201005,5.25,NASA POWER,1916.25
Andorra,42.5,1.6,201006,6.08,NASA POWER,2219.2
Andorra,42.5,1.6,201007,6.77,NASA POWER,2471.0499999999997
Andorra,42.5,1.6,201008,6.15,NASA POWER,2244.75
Andorra,42.5,1.6,201009,4.6,NASA POWER,1678.9999999999998
Andorra,42.5,1.6,201010,3.24,NASA POWER,1182.6000000000001
Andorra,42.5,1.6,201011,2.08,NASA POWER,759.2
Andorra,42.5,1.6,201012,1.78,NASA POWER,649.7
Andorra,42.5,1.6,201013,4.11,NASA POWER,1500.15
Andorra,42.5,1.6,201101,2.08,NASA POWER,759.2
Andorra,42.5,1.6,201102,2.97,NASA POWER,1084.0500000000002
Andorra,42.5,1.6,201103,3.61,NASA POWER,1317.6499999999999
Andorra,42.5,1.6,201104,5.23,NASA POWER,1908.95
Andorra,42.5,1.6,201105,5.99,NASA POWER,2186.35
Andorra,42.5,1.6,201106,5.94,NASA POWER,2168.1000000000004
Andorra,42.5,1.6,201107,6.16,NASA POWER,2248.4
Andorra,42.5,1.6,201108,6.07,NASA POWER,2215.55
Andorra,42.5,1.6,201109,4.9,NASA POWER,1788.5000000000002
Andorra,42.5,1.6,201110,3.73,NASA POWER,1361.45
Andorra,42.5,1.6,201111,1.99,NASA POWER,726.35
Andorra,42.5,1.6,201112,1.81,NASA POWER,660.65
Andorra,42.5,1.6,201113,4.21,NASA POWER,1536.65
Andorra,42.5,1.6,201201,2.26,NASA POWER,824.9
Andorra,42.5,1.6,201202,3.24,NASA POWER,1182.6000000000001
Andorra,42.5,1.6,201203,4.36,NASA POWER,1591.4
Andorra,42.5,1.6,201204,4.1,NASA POWER,1496.4999999999998
Andorra,42.5,1.6,201205,5.83,NASA POWER,2127.95
Andorra,42.5,1.6,201206,6.82,NASA POWER,2489.3
Andorra,42.5,1.6,201207,6.87,NASA POWER,2507.55
Andorra,42.5,1.6,201208,6.17,NASA POWER,2252.05
Andorra,42.5,1.6,201209,4.31,NASA POWER,1573.1499999999999
Andorra,42.5,1.6,201210,3.12,NASA POWER,1138.8
Andorra,42.5,1.6,201211,2.05,NASA POWER,748.2499999999999
Andorra,42.5,1.6,201212,1.81,NASA POWER,660.65
Andorra,42.5,1.6,201213,4.25,NASA POWER,1551.25
Andorra,42.5,1.6,201301,1.9,NASA POWER,693.5
Andorra,42.5,1.6,201302,2.73,NASA POWER,996.45
Andorra,42.5,1.6,201303,3.51,NASA POWER,1281.1499999999999
Andorra,42.5,1.6,201304,4.48,NASA POWER,1635.2
Andorra,42.5,1.6,201305,5.15,NASA POWER,1879.7500000000002
Andorra,42.5,1.6,201306,6.24,NASA POWER,2277.6
Andorra,42.5,1.6,201307,6.67,NASA POWER,2434.55
Andorra,42.5,1.6,201308,5.93,NASA POWER,2164.45
Andorra,42.5,1.6,201309,4.89,NASA POWER,1784.85
Andorra,42.5,1.6,201310,3.24,NASA POWER,1182.6000000000001
Andorra,42.5,1.6,201311,1.94,NASA POWER,708.1
Andorra,42.5,1.6,201312,1.9,NASA POWER,693.5
Andorra,42.5,1.6,201313,4.05,NASA POWER,1478.25
Andorra,42.5,1.6,201401,1.8,NASA POWER,657.0
Andorra,42.5,1.6,201402,2.59,NASA POWER,945.3499999999999
Andorra,42.5,1.6,201403,4.04,NASA POWER,1474.6
Andorra,42.5,1.6,201404,4.97,NASA POWER,1814.05
Andorra,42.5,1.6,201405,5.75,NASA POWER,2098.75
Andorra,42.5,1.6,201406,6.36,NASA POWER,2321.4
Andorra,42.5,1.6,201407,5.94,NASA POWER,2168.1000000000004
Andorra,42.5,1.6,201408,5.33,NASA POWER,1945.45
Andorra,42.5,1.6,201409,4.53,NASA POWER,1653.45
Andorra,42.5,1.6,201410,3.59,NASA POWER,1310.35
Andorra,42.5,1.6,201411,1.9,NASA POWER,693.5
Andorra,42.5,1.6,201412,1.65,NASA POWER,602.25
Andorra,42.5,1.6,201413,4.04,NASA POWER,1474.6
Andorra,42.5,1.6,201501,2.09,NASA POWER,762.8499999999999
Andorra,42.5,1.6,201502,2.6,NASA POWER,949.0
Andorra,42.5,1.6,201503,3.7,NASA POWER,1350.5
Andorra,42.5,1.6,201504,5.23,NASA POWER,1908.95
Andorra,42.5,1.6,201505,6.0,NASA POWER,2190.0
Andorra,42.5,1.6,201506,6.5,NASA POWER,2372.5
Andorra,42.5,1.6,201507,6.74,NASA POWER,2460.1
Andorra,42.5,1.6,201508,5.88,NASA POWER,2146.2
Andorra,42.5,1.6,201509,4.36,NASA POWER,1591.4
Andorra,42.5,1.6,201510,3.15,NASA POWER,1149.75
Andorra,42.5,1.6,201511,2.59,NASA POWER,945.3499999999999
Andorra,42.5,1.6,201512,1.96,NASA POWER,715.4
Andorra,42.5,1.6,201513,4.24,NASA POWER,1547.6000000000001
Andorra,42.5,1.6,201601,1.83,NASA POWER,667.95
Andorra,42.5,1.6,201602,2.79,NASA POWER,1018.35
Andorra,42.5,1.6,201603,3.67,NASA POWER,1339.55
Andorra,42.5,1.6,201604,4.86,NASA POWER,1773.9
Andorra,42.5,1.6,201605,5.71,NASA POWER,2084.15
Andorra,42.5,1.6,201606,6.47,NASA POWER,2361.5499999999997
Andorra,42.5,1.6,201607,6.73,NASA POWER,2456.4500000000003
Andorra,42.5,1.6,201608,6.42,NASA POWER,2343.3
Andorra,42.5,1.6,201609,4.79,NASA POWER,1748.35
Andorra,42.5,1.6,201610,3.15,NASA POWER,1149.75
Andorra,42.5,1.6,201611,2.1,NASA POWER,766.5
Andorra,42.5,1.6,201612,2.08,NASA POWER,759.2
Andorra,42.5,1.6,201613,4.22,NASA POWER,1540.3
Andorra,42.5,1.6,201701,1.94,NASA POWER,708.1
Andorra,42.5,1.6,201702,2.92,NASA POWER,1065.8
Andorra,42.5,1.6,201703,4.17,NASA POWER,1522.05
Andorra,42.5,1.6,201704,5.78,NASA POWER,2109.7000000000003
Andorra,42.5,1.6,201705,6.09,NASA POWER,2222.85
Andorra,42.5,1.6,201706,6.63,NASA POWER,2419.95
Andorra,42.5,1.6,201707,6.74,NASA POWER,2460.1
Andorra,42.5,1.6,201708,5.63,NASA POWER,2054.95
Andorra,42.5,1.6,201709,4.4,NASA POWER,1606.0000000000002
Andorra,42.5,1.6,201710,3.79,NASA POWER,1383.35
Andorra,42.5,1.6,201711,2.4,NASA POWER,876.0
Andorra,42.5,1.6,201712,1.65,NASA POWER,602.25
Andorra,42.5,1.6,201713,4.35,NASA POWER,1587.7499999999998
Andorra,42.5,1.6,201801,1.96,NASA POWER,715.4
Andorra,42.5,1.6,201802,2.46,NASA POWER,897.9
Andorra,42.5,1.6,201803,3.47,NASA POWER,1266.5500000000002
Andorra,42.5,1.6,201804,4.59,NASA POWER,1675.35
Andorra,42.5,1.6,201805,4.67,NASA POWER,1704.55
Andorra,42.5,1.6,201806,6.05,NASA POWER,2208.25
Andorra,42.5,1.6,201807,6.68,NASA POWER,2438.2
Andorra,42.5,1.6,201808,5.76,NASA POWER,2102.4
Andorra,42.5,1.6,201809,4.88,NASA POWER,1781.2
Andorra,42.5,1.6,201810,3.05,NASA POWER,1113.25
Andorra,42.5,1.6,201811,2.05,NASA POWER,748.2499999999999
Andorra,42.5,1.6,201812,1.89,NASA POWER,689.8499999999999
Andorra,42.5,1.6,201813,3.97,NASA POWER,1449.0500000000002
Andorra,42.5,1.6,201901,1.91,NASA POWER,697.15
Andorra,42.5,1.6,201902,3.6,NASA POWER,1314.0
Andorra,42.5,1.6,201903,4.63,NASA POWER,1689.95
Andorra,42.5,1.6,201904,4.42,NASA POWER,1613.3
Andorra,42.5,1.6,201905,6.03,NASA POWER,2200.9500000000003
Andorra,42.5,1.6,201906,6.85,NASA POWER,2500.25
Andorra,42.5,1.6,201907,6.62,NASA POWER,2416.3
Andorra,42.5,1.6,201908,5.98,NASA POWER,2182.7000000000003
Andorra,42.5,1.6,201909,4.76,NASA POWER,1737.3999999999999
Andorra,42.5,1.6,201910,3.24,NASA POWER,1182.6000000000001
Andorra,42.5,1.6,201911,1.97,NASA POWER,719.05
Andorra,42.5,1.6,201912,1.72,NASA POWER,627.8
Andorra,42.5,1.6,201913,4.32,NASA POWER,1576.8000000000002
Andorra,42.5,1.6,202001,2.0,NASA POWER,730.0
Andorra,42.5,1.6,202002,3.28,NASA POWER,1197.1999999999998
Andorra,42.5,1.6,202003,3.5,NASA POWER,1277.5
Andorra,42.5,1.6,202004,4.22,NASA POWER,1540.3
Andorra,42.5,1.6,202005,6.14,NASA POWER,2241.1
Andorra,42.5,1.6,202006,5.82,NASA POWER,2124.3
Andorra,42.5,1.6,202007,6.85,NASA POWER,2500.25
Andorra,42.5,1.6,202008,5.9,NASA POWER,2153.5
Andorra,42.5,1.6,202009,4.47,NASA POWER,1631.55
Andorra,42.5,1.6,202010,2.92,NASA POWER,1065.8
Andorra,42.5,1.6,202011,2.25,NASA POWER,821.25
Andorra,42.5,1.6,202012,1.49,NASA POWER,543.85
Andorra,42.5,1.6,202013,4.07,NASA POWER,1485.5500000000002
Angola,-12.5,18.5,201001,5.14,NASA POWER,1876.1
Angola,-12.5,18.5,201002,5.45,NASA POWER,1989.25
Angola,-12.5,18.5,201003,4.95,NASA POWER,1806.75
Angola,-12.5,18.5,201004,5.22,NASA POWER,1905.3
Angola,-12.5,18.5,201005,5.73,NASA POWER,2091.4500000000003
Angola,-12.5,18.5,201006,5.79,NASA POWER,2113.35
Angola,-12.5,18.5,201007,5.48,NASA POWER,2000.2
Angola,-12.5,18.5,201008,6.26,NASA POWER,2284.9
Angola,-12.5,18.5,201009,5.91,NASA POWER,2157.15
Angola,-12.5,18.5,201010,5.91,NASA POWER,2157.15
Angola,-12.5,18.5,201011,5.2,NASA POWER,1898.0
Angola,-12.5,18.5,201012,5.01,NASA POWER,1828.6499999999999
Angola,-12.5,18.5,201013,5.5,NASA POWER,2007.5
Angola,-12.5,18.5,201101,5.1,NASA POWER,1861.4999999999998
Angola,-12.5,18.5,201102,5.3,NASA POWER,1934.5
Angola,-12.5,18.5,201103,5.17,NASA POWER,1887.05
Angola,-12.5,18.5,201104,5.4,NASA POWER,1971.0000000000002
Angola,-12.5,18.5,201105,5.88,NASA POWER,2146.2
Angola,-12.5,18.5,201106,5.72,NASA POWER,2087.7999999999997
Angola,-12.5,18.5,201107,5.54,NASA POWER,2022.1
Angola,-12.5,18.5,201108,6.16,NASA POWER,2248.4
Angola,-12.5,18.5,201109,6.32,NASA POWER,2306.8
Angola,-12.5,18.5,201110,5.96,NASA POWER,2175.4
Angola,-12.5,18.5,201111,5.16,NASA POWER,1883.4
Angola,-12.5,18.5,201112,5.24,NASA POWER,1912.6000000000001
Angola,-12.5,18.5,201113,5.58,NASA POWER,2036.7
Angola,-12.5,18.5,201201,5.84,NASA POWER,2131.6
Angola,-12.5,18.5,201202,5.44,NASA POWER,1985.6000000000001
Angola,-12.5,18.5,201203,5.2,NASA POWER,1898.0
Angola,-12.5,18.5,201204,6.19,NASA POWER,2259.3500000000004
Angola,-12.5,18.5,201205,5.99,NASA POWER,2186.35
Angola,-12.5,18.5,201206,5.48,NASA POWER,2000.2
Angola,-12.5,18.5,201207,5.61,NASA POWER,2047.65
Angola,-12.5,18.5,201208,5.69,NASA POWER,2076.8500000000004
Angola,-12.5,18.5,201209,5.53,NASA POWER,2018.45
Angola,-12.5,18.5,201210,5.22,NASA POWER,1905.3
Angola,-12.5,18.5,201211,5.33,NASA POWER,1945.45
Angola,-12.5,18.5,201212,4.69,NASA POWER,1711.8500000000001
Angola,-12.5,18.5,201213,5.52,NASA POWER,2014.8
Angola,-12.5,18.5,201301,5.48,NASA POWER,2000.2
Angola,-12.5,18.5,201302,5.52,NASA POWER,2014.8
Angola,-12.5,18.5,201303,5.43,NASA POWER,1981.9499999999998
Angola,-12.5,18.5,201304,6.06,NASA POWER,2211.8999999999996
Angola,-12.5,18.5,201305,5.8,NASA POWER,2117.0
Angola,-12.5,18.5,201306,5.54,NASA POWER,2022.1
Angola,-12.5,18.5,201307,5.56,NASA POWER,2029.3999999999999
Angola,-12.5,18.5,201308,5.55,NASA POWER,2025.75
Angola,-12.5,18.5,201309,5.77,NASA POWER,2106.0499999999997
Angola,-12.5,18.5,201310,6.14,NASA POWER,2241.1
Angola,-12.5,18.5,201311,5.34,NASA POWER,1949.1
Angola,-12.5,18.5,201312,4.79,NASA POWER,1748.35
Angola,-12.5,18.5,201313,5.58,NASA POWER,2036.7
Angola,-12.5,18.5,201401,5.54,NASA POWER,2022.1
Angola,-12.5,18.5,201402,5.88,NASA POWER,2146.2
Angola,-12.5,18.5,201403,5.11,NASA POWER,1865.15
Angola,-12.5,18.5,201404,5.06,NASA POWER,1846.8999999999999
Angola,-12.5,18.5,201405,5.94,NASA POWER,2168.1000000000004
Angola,-12.5,18.5,201406,5.45,NASA POWER,1989.25
Angola,-12.5,18.5,201407,5.58,NASA POWER,2036.7
Angola,-12.5,18.5,201408,5.86,NASA POWER,2138.9
Angola,-12.5,18.5,201409,5.97,NASA POWER,2179.0499999999997
Angola,-12.5,18.5,201410,5.63,NASA POWER,2054.95
Angola,-12.5,18.5,201411,5.06,NASA POWER,1846.8999999999999
Angola,-12.5,18.5,201412,5.02,NASA POWER,1832.3
Angola,-12.5,18.5,201413,5.51,NASA POWER,2011.1499999999999
Angola,-12.5,18.5,201501,4.97,NASA POWER,1814.05
Angola,-12.5,18.5,201502,5.26,NASA POWER,1919.8999999999999
Angola,-12.5,18.5,201503,5.9,NASA POWER,2153.5
Angola,-12.5,18.5,201504,5.54,NASA POWER,2022.1
Angola,-12.5,18.5,201505,6.03,NASA POWER,2200.9500000000003
Angola,-12.5,18.5,201506,5.3,NASA POWER,1934.5
Angola,-12.5,18.5,201507,5.41,NASA POWER,1974.65
Angola,-12.5,18.5,201508,5.78,NASA POWER,2109.7000000000003
Angola,-12.5,18.5,201509,5.69,NASA POWER,2076.8500000000004
Angola,-12.5,18.5,201510,5.88,NASA POWER,2146.2
Angola,-12.5,18.5,201511,5.71,NASA POWER,2084.15
Angola,-12.5,18.5,201512,4.86,NASA POWER,1773.9
Angola,-12.5,18.5,201513,5.53,NASA POWER,2018.45
Angola,-12.5,18.5,201601,5.58,NASA POWER,2036.7
Angola,-12.5,18.5,201602,5.42,NASA POWER,1978.3
Angola,-12.5,18.5,201603,5.05,NASA POWER,1843.25
Angola,-12.5,18.5,201604,5.86,NASA POWER,2138.9
Angola,-12.5,18.5,201605,5.93,NASA POWER,2164.45
Angola,-12.5,18.5,201606,5.6,NASA POWER,2043.9999999999998
Angola,-12.5,18.5,201607,5.55,NASA POWER,2025.75
Angola,-12.5,18.5,201608,5.94,NASA POWER,2168.1000000000004
Angola,-12.5,18.5,201609,5.77,NASA POWER,2106.0499999999997
Angola,-12.5,18.5,201610,5.91,NASA POWER,2157.15
Angola,-12.5,18.5,201611,5.53,NASA POWER,2018.45
Angola,-12.5,18.5,201612,5.2,NASA POWER,1898.0
Angola,-12.5,18.5,201613,5.61,NASA POWER,2047.65
Angola,-12.5,18.5,201701,5.91,NASA POWER,2157.15
Angola,-12.5,18.5,201702,5.53,NASA POWER,2018.45
Angola,-12.5,18.5,201703,5.47,NASA POWER,1996.55
Angola,-12.5,18.5,201704,5.58,NASA POWER,2036.7
Angola,-12.5,18.5,201705,5.62,NASA POWER,2051.3
Angola,-12.5,18.5,201706,5.44,NASA POWER,1985.6000000000001
Angola,-12.5,18.5,201707,5.52,NASA POWER,2014.8
Angola,-12.5,18.5,201708,6.02,NASA POWER,2197.2999999999997
Angola,-12.5,18.5,201709,6.03,NASA POWER,2200.9500000000003
